,Time,neg,neu,pos,compound,Score
174,2020-12-13,0.0,0.884,0.116,0.3612,1
175,2020-12-13,0.0,1.0,0.0,0.0,0
176,2020-12-13,0.0,1.0,0.0,0.0,0
177,2020-12-13,0.0,1.0,0.0,0.0,0
178,2020-12-13,0.0,0.82,0.18,0.296,1
179,2020-12-13,0.0,0.884,0.116,0.3612,1
180,2020-12-13,0.0,1.0,0.0,0.0,0
181,2020-12-13,0.089,0.911,0.0,-0.4767,-1
182,2020-12-13,0.04,0.96,0.0,-0.296,-1
183,2020-12-13,0.032,0.742,0.226,0.8847,1
184,2020-12-13,0.0,0.884,0.116,0.3612,1
185,2020-12-13,0.0,1.0,0.0,0.0,0
186,2020-12-13,0.0,1.0,0.0,0.0,0
187,2020-12-13,0.0,0.922,0.078,0.0258,1
188,2020-12-13,0.0,0.884,0.116,0.3612,1
189,2020-12-13,0.0,0.884,0.116,0.3612,1
190,2020-12-13,0.0,0.385,0.615,0.4926,1
191,2020-12-13,0.0,1.0,0.0,0.0,0
192,2020-12-13,0.0,0.957,0.043,0.296,1
193,2020-12-13,0.081,0.785,0.134,0.4685,1
194,2020-12-13,0.0,0.928,0.072,0.4215,1
195,2020-12-13,0.0,0.76,0.24,0.7184,1
196,2020-12-13,0.0,0.929,0.071,0.5106,1
197,2020-12-13,0.0,1.0,0.0,0.0,0
198,2020-12-13,0.0,0.924,0.076,0.4199,1
199,2020-12-13,0.066,0.934,0.0,-0.4648,-1
200,2020-12-13,0.143,0.857,0.0,-0.7351,-1
201,2020-12-13,0.0,0.939,0.061,0.296,1
202,2020-12-13,0.097,0.612,0.291,0.5848,1
203,2020-12-13,0.118,0.828,0.055,-0.5859,-1
204,2020-12-13,0.0,0.761,0.239,0.765,1
205,2020-12-13,0.14,0.779,0.081,-0.5106,-1
206,2020-12-13,0.12,0.78,0.101,0.1511,1
207,2020-12-13,0.0,1.0,0.0,0.0,0
208,2020-12-13,0.0,0.885,0.115,0.4588,1
209,2020-12-13,0.106,0.894,0.0,-0.3612,-1
210,2020-12-13,0.099,0.829,0.072,-0.2481,-1
211,2020-12-13,0.0,0.914,0.086,0.3071,1
212,2020-12-13,0.07,0.672,0.258,0.743,1
213,2020-12-13,0.0,0.839,0.161,0.3612,1
214,2020-12-13,0.041,0.899,0.06,0.2484,1
215,2020-12-13,0.0,1.0,0.0,0.0,0
216,2020-12-13,0.048,0.757,0.195,0.8122,1
217,2020-12-13,0.0,1.0,0.0,0.0,0
218,2020-12-13,0.0,1.0,0.0,0.0,0
219,2020-12-13,0.0,1.0,0.0,0.0,0
220,2020-12-13,0.0,0.914,0.086,0.3071,1
221,2020-12-13,0.0,1.0,0.0,0.0,0
222,2020-12-13,0.064,0.936,0.0,-0.2755,-1
223,2020-12-13,0.0,1.0,0.0,0.0,0
224,2020-12-13,0.0,1.0,0.0,0.0,0
225,2020-12-13,0.0,0.939,0.061,0.5267,1
226,2020-12-13,0.0,0.82,0.18,0.296,1
227,2020-12-13,0.0,0.82,0.18,0.296,1
228,2020-12-13,0.0,0.82,0.18,0.296,1
229,2020-12-13,0.0,1.0,0.0,0.0,0
230,2020-12-13,0.123,0.877,0.0,-0.4215,-1
231,2020-12-13,0.0,1.0,0.0,0.0,0
232,2020-12-13,0.0,1.0,0.0,0.0,0
233,2020-12-13,0.0,1.0,0.0,0.0,0
234,2020-12-13,0.0,0.933,0.067,0.25,1
235,2020-12-13,0.0,1.0,0.0,0.0,0
236,2020-12-13,0.0,0.883,0.117,0.5106,1
237,2020-12-13,0.0,1.0,0.0,0.0,0
238,2020-12-13,0.0,0.667,0.333,0.7568,1
239,2020-12-13,0.0,0.882,0.118,0.4215,1
240,2020-12-13,0.0,0.857,0.143,0.5684,1
241,2020-12-13,0.0,0.667,0.333,0.7568,1
242,2020-12-13,0.07,0.672,0.258,0.743,1
243,2020-12-13,0.0,0.667,0.333,0.7568,1
244,2020-12-13,0.07,0.672,0.258,0.743,1
245,2020-12-13,0.0,1.0,0.0,0.0,0
246,2020-12-13,0.0,1.0,0.0,0.0,0
247,2020-12-13,0.0,1.0,0.0,0.0,0
248,2020-12-13,0.0,1.0,0.0,0.0,0
249,2020-12-13,0.0,1.0,0.0,0.0,0
250,2020-12-13,0.0,1.0,0.0,0.0,0
251,2020-12-13,0.0,1.0,0.0,0.0,0
252,2020-12-13,0.0,1.0,0.0,0.0,0
253,2020-12-13,0.0,1.0,0.0,0.0,0
254,2020-12-13,0.0,1.0,0.0,0.0,0
255,2020-12-13,0.0,1.0,0.0,0.0,0
256,2020-12-13,0.0,0.667,0.333,0.7568,1
257,2020-12-13,0.0,1.0,0.0,0.0,0
258,2020-12-13,0.0,1.0,0.0,0.0,0
259,2020-12-13,0.0,0.823,0.177,0.7269,1
260,2020-12-13,0.101,0.899,0.0,-0.4019,-1
261,2020-12-13,0.063,0.937,0.0,-0.1901,-1
262,2020-12-13,0.036,0.77,0.194,0.8765,1
263,2020-12-13,0.0,0.868,0.132,0.6124,1
264,2020-12-13,0.0,0.917,0.083,0.5423,1
265,2020-12-13,0.0,0.799,0.201,0.743,1
266,2020-12-13,0.0,1.0,0.0,0.0,0
267,2020-12-13,0.0,0.909,0.091,0.5859,1
268,2020-12-13,0.0,0.906,0.094,0.3818,1
269,2020-12-13,0.0,1.0,0.0,0.0,0
270,2020-12-13,0.0,0.706,0.294,0.5157,1
271,2020-12-13,0.049,0.909,0.042,-0.1027,-1
272,2020-12-13,0.0,1.0,0.0,0.0,0
273,2020-12-13,0.041,0.863,0.096,0.4404,1
274,2020-12-13,0.0,1.0,0.0,0.0,0
275,2020-12-13,0.062,0.903,0.036,-0.3034,-1
276,2020-12-13,0.0,1.0,0.0,0.0,0
277,2020-12-13,0.0,1.0,0.0,0.0,0
278,2020-12-13,0.09,0.91,0.0,-0.4995,-1
279,2020-12-13,0.0,1.0,0.0,0.0,0
280,2020-12-13,0.0,1.0,0.0,0.0,0
281,2020-12-13,0.0,1.0,0.0,0.0,0
282,2020-12-13,0.167,0.759,0.074,-0.3988,-1
283,2020-12-13,0.0,1.0,0.0,0.0,0
284,2020-12-13,0.0,1.0,0.0,0.0,0
285,2020-12-13,0.0,1.0,0.0,0.0,0
286,2020-12-13,0.0,1.0,0.0,0.0,0
287,2020-12-13,0.0,1.0,0.0,0.0,0
288,2020-12-13,0.0,1.0,0.0,0.0,0
289,2020-12-13,0.0,1.0,0.0,0.0,0
290,2020-12-13,0.077,0.735,0.188,0.7672,1
291,2020-12-13,0.0,1.0,0.0,0.0,0
292,2020-12-13,0.0,1.0,0.0,0.0,0
293,2020-12-13,0.0,1.0,0.0,0.0,0
294,2020-12-13,0.0,0.795,0.205,0.6597,1
295,2020-12-13,0.041,0.863,0.096,0.4404,1
296,2020-12-13,0.0,0.924,0.076,0.4199,1
297,2020-12-13,0.0,0.627,0.373,0.92,1
298,2020-12-13,0.049,0.828,0.123,0.6486,1
299,2020-12-13,0.0,0.879,0.121,0.7236,1
300,2020-12-13,0.0,1.0,0.0,0.0,0
301,2020-12-13,0.0,0.917,0.083,0.5423,1
302,2020-12-13,0.167,0.759,0.074,-0.3988,-1
303,2020-12-13,0.168,0.793,0.038,-0.8192,-1
304,2020-12-13,0.099,0.804,0.097,-0.0258,-1
305,2020-12-13,0.0,0.857,0.143,0.3612,1
306,2020-12-13,0.0,0.64,0.36,0.5423,1
307,2020-12-13,0.12,0.78,0.101,0.1511,1
308,2020-12-13,0.0,0.667,0.333,0.7568,1
309,2020-12-13,0.0,1.0,0.0,0.0,0
310,2020-12-13,0.0,1.0,0.0,0.0,0
311,2020-12-13,0.066,0.934,0.0,-0.4648,-1
312,2020-12-13,0.0,0.95,0.05,0.34,1
313,2020-12-13,0.065,0.935,0.0,-0.4019,-1
314,2020-12-13,0.0,0.898,0.102,0.3612,1
315,2020-12-13,0.0,0.813,0.187,0.7345,1
316,2020-12-13,0.159,0.687,0.155,-0.0258,-1
317,2020-12-13,0.0,0.921,0.079,0.2023,1
318,2020-12-13,0.0,0.798,0.202,0.5106,1
319,2020-12-13,0.0,1.0,0.0,0.0,0
320,2020-12-13,0.0,0.893,0.107,0.7125,1
