,Time,neg,neu,pos,compound,Score
377,2020-12-05,0.0,0.755,0.245,0.8434,1
378,2020-12-05,0.0,0.755,0.245,0.8434,1
379,2020-12-05,0.081,0.866,0.053,-0.2382,-1
380,2020-12-05,0.0,0.901,0.099,0.3182,1
381,2020-12-05,0.0,0.755,0.245,0.8434,1
382,2020-12-05,0.0,1.0,0.0,0.0,0
383,2020-12-05,0.0,1.0,0.0,0.0,0
384,2020-12-05,0.0,0.909,0.091,0.4767,1
385,2020-12-05,0.0,0.909,0.091,0.4767,1
386,2020-12-05,0.0,0.819,0.181,0.7346,1
387,2020-12-05,0.0,0.901,0.099,0.3182,1
388,2020-12-05,0.0,1.0,0.0,0.0,0
389,2020-12-05,0.0,0.786,0.214,0.7184,1
390,2020-12-05,0.0,0.755,0.245,0.8434,1
391,2020-12-05,0.0,0.755,0.245,0.8434,1
392,2020-12-05,0.0,0.881,0.119,0.3182,1
393,2020-12-05,0.0,0.755,0.245,0.8434,1
394,2020-12-05,0.0,0.755,0.245,0.8434,1
395,2020-12-05,0.0,0.867,0.133,0.3182,1
396,2020-12-05,0.0,1.0,0.0,0.0,0
397,2020-12-05,0.0,0.881,0.119,0.3182,1
398,2020-12-05,0.0,1.0,0.0,0.0,0
399,2020-12-05,0.0,0.836,0.164,0.5719,1
400,2020-12-05,0.0,1.0,0.0,0.0,0
401,2020-12-05,0.0,0.887,0.113,0.3182,1
402,2020-12-05,0.0,0.881,0.119,0.3182,1
403,2020-12-05,0.063,0.937,0.0,-0.1901,-1
404,2020-12-05,0.0,0.887,0.113,0.3182,1
405,2020-12-05,0.0,1.0,0.0,0.0,0
406,2020-12-05,0.0,1.0,0.0,0.0,0
407,2020-12-05,0.0,1.0,0.0,0.0,0
408,2020-12-05,0.0,0.566,0.434,0.7088,1
409,2020-12-05,0.0,0.959,0.041,0.0516,1
